url,content_type_ext,content_ffb,wayback_date,crawl_date
http://www.bigblack.org.uk:80/spectrum/A/aufmonty.sna,.sna,3fb85a3e,20030517201003,2003-05-17T21:10:03Z
http://www.bigblack.org.uk:80/spectrum/C/CAGARA.Z80,.z80,080a0b03,20030517201016,2003-05-17T21:10:16Z
http://www.bigblack.org.uk:80/spectrum/A/austerli.sna,.sna,3f200020,20030517201027,2003-05-17T21:10:27Z
http://www.bigblack.org.uk:80/spectrum/A/atf.sna,.sna,82f2ff9b,20030517201051,2003-05-17T21:10:51Z
http://www.bigblack.org.uk:80/spectrum/C/CABAL.Z80,.z80,0054fdbf,20030517201210,2003-05-17T21:12:10Z
http://www.bigblack.org.uk:80/spectrum/C/CAESARTC.SNA,.sna,3f582731,20030517201216,2003-05-17T21:12:16Z
http://www.bigblack.org.uk:80/spectrum/C/CAD.Z80,.z80,00bbcc05,20030517201355,2003-05-17T21:13:55Z
http://www.bigblack.org.uk:80/spectrum/C/CALL_SAM.SNA,.sna,3f04e7e3,20030518205140,2003-05-18T21:51:40Z
http://www.bigblack.org.uk:80/spectrum/C/CARDS.Z80,.z80,00001800,20030518205154,2003-05-18T21:51:54Z
http://www.bigblack.org.uk:80/spectrum/C/CARPETCA.TAP,.tap,13000000,20030518205229,2003-05-18T21:52:29Z
http://www.bigblack.org.uk:80/spectrum/C/CAMELOT.SNA,.sna,3f00009b,20030518205557,2003-05-18T21:55:57Z
http://www.bigblack.org.uk:80/spectrum/C/CARRIERC.Z80,.z80,20000f55,20030518205810,2003-05-18T21:58:10Z
http://www.bigblack.org.uk:80/spectrum/C/CARTOON.Z80,.z80,363a0080,20030518205938,2003-05-18T21:59:38Z
http://www.bigblack.org.uk:80/spectrum/C/CAPMAN.SNA,.sna,3f50589b,20030518210112,2003-05-18T22:01:12Z
http://www.bigblack.org.uk:80/spectrum/C/CANNONBA.Z80,.z80,206a0158,20030518210301,2003-05-18T22:03:01Z
http://www.bigblack.org.uk:80/spectrum/C/CAPTSEV2.TAP,.tap,13000000,20030518210459,2003-05-18T22:04:59Z
http://www.bigblack.org.uk:80/spectrum/C/CANY_WAR.SNA,.sna,fe78fcdb,20030518210551,2003-05-18T22:05:51Z
http://www.bigblack.org.uk:80/spectrum/C/CAPTFIZZ.TAP,.tap,13000000,20030518210741,2003-05-18T22:07:41Z
http://www.bigblack.org.uk:80/spectrum/C/CAPTBLOO.Z80,.z80,bf16fef7,20030518210843,2003-05-18T22:08:43Z
http://www.bigblack.org.uk:80/spectrum/C/CC48PT1.Z80,.z80,005c0604,20030519204645,2003-05-19T21:46:45Z
http://www.bigblack.org.uk:80/spectrum/C/CAULDRO2.Z80,.z80,182a2401,20030519205025,2003-05-19T21:50:25Z
http://www.bigblack.org.uk:80/spectrum/C/CASTCOLD.Z80,.z80,1e80d0a4,20030519205125,2003-05-19T21:51:25Z
http://www.bigblack.org.uk:80/spectrum/C/CAR_JOUR.Z80,.z80,cc4a0000,20030519205308,2003-05-19T21:53:08Z
http://www.bigblack.org.uk:80/spectrum/C/CATNMOUS.SNA,.sna,3ffb039b,20030519205502,2003-05-19T21:55:02Z
http://www.bigblack.org.uk:80/spectrum/C/CASANOVA.TAP,.tap,13000000,20030519205534,2003-05-19T21:55:34Z
http://www.bigblack.org.uk:80/spectrum/C/CAVES_DO.SNA,.sna,3f58279b,20030519205608,2003-05-19T21:56:08Z
http://www.bigblack.org.uk:80/spectrum/C/CASEYJON.TAP,.tap,13000000,20030519205909,2003-05-19T21:59:09Z
http://www.bigblack.org.uk:80/spectrum/C/CC48PT2.Z80,.z80,115c5303,20030519210043,2003-05-19T22:00:43Z
http://www.bigblack.org.uk:80/spectrum/C/CHAMPRUN.Z80,.z80,50002dd6,20030520205932,2003-05-20T21:59:32Z
http://www.bigblack.org.uk:80/spectrum/C/CHAMPSED.Z80,.z80,0051fefd,20030520210208,2003-05-20T22:02:08Z
http://www.bigblack.org.uk:80/spectrum/C/CHAPLIN.Z80,.z80,73009045,20030520210829,2003-05-20T22:08:29Z
http://www.bigblack.org.uk:80/spectrum/C/CHBASKBL.TAP,.tap,13000000,20030520210833,2003-05-20T22:08:33Z
http://www.bigblack.org.uk:80/spectrum/C/CHASEHQ.Z80,.z80,0054fdbe,20030520210940,2003-05-20T22:09:40Z
http://www.bigblack.org.uk:80/spectrum/C/CHEMIE.Z80,.z80,c7ba3b00,20030520211139,2003-05-20T22:11:39Z
http://www.bigblack.org.uk:80/spectrum/C/CHAMPDAR.TAP,.tap,13000000,20030520211554,2003-05-20T22:15:54Z
http://www.bigblack.org.uk:80/spectrum/C/CHEMIST2.Z80,.z80,ff800500,20030520211631,2003-05-20T22:16:31Z
http://www.bigblack.org.uk:80/spectrum/C/CHIMERAP.TAP,.tap,13000000,20030521160238,2003-05-21T17:02:38Z
http://www.bigblack.org.uk:80/spectrum/C/CHILLER.Z80,.z80,bf42fef7,20030521160245,2003-05-21T17:02:45Z
http://www.bigblack.org.uk:80/spectrum/C/CHOPRESC.Z80,.z80,3c000a07,20030521160345,2003-05-21T17:03:45Z
http://www.bigblack.org.uk:80/spectrum/C/CHINHORO.Z80,.z80,1c2a0402,20030521160759,2003-05-21T17:07:59Z
http://www.bigblack.org.uk:80/spectrum/C/CHINJUGG.Z80,.z80,042a0000,20030521160912,2003-05-21T17:09:12Z
http://www.bigblack.org.uk:80/spectrum/C/CHIPS_CH.TAP,.tap,13000000,20030521161238,2003-05-21T17:12:38Z
http://www.bigblack.org.uk:80/spectrum/C/CHEQFLAG.SNA,.sna,3f784c2c,20030521161256,2003-05-21T17:12:56Z
http://www.bigblack.org.uk:80/spectrum/C/CHIRON.TAP,.tap,13000000,20030521161355,2003-05-21T17:13:55Z
http://www.bigblack.org.uk:80/spectrum/C/CHESSPLY.Z80,.z80,01403500,20030521161523,2003-05-21T17:15:23Z
http://www.bigblack.org.uk:80/spectrum/C/CHICAGO.TAP,.tap,13000000,20030521161620,2003-05-21T17:16:20Z
http://www.bigblack.org.uk:80/spectrum/C/CHOPLIFT.SNA,.sna,3f58279b,20030521161624,2003-05-21T17:16:24Z
http://www.bigblack.org.uk:80/spectrum/C/CHEVYCHA.Z80,.z80,064d5e02,20030521161649,2003-05-21T17:16:49Z
http://www.bigblack.org.uk:80/spectrum/C/CHUBBY.Z80,.z80,4414fa0e,20030522132226,2003-05-22T14:22:26Z
http://www.bigblack.org.uk:80/spectrum/C/CIRCLE.SNA,.sna,3f58279b,20030522133055,2003-05-22T14:30:55Z
http://www.bigblack.org.uk:80/spectrum/C/CLE_SMAR.Z80,.z80,ff440000,20030522133502,2003-05-22T14:35:02Z
http://www.bigblack.org.uk:80/spectrum/C/CIRC_GAM.TAP,.tap,13000000,20030522133505,2003-05-22T14:35:05Z
http://www.bigblack.org.uk:80/spectrum/C/CIRCUS.Z80,.z80,00500000,20030522133713,2003-05-22T14:37:13Z
http://www.bigblack.org.uk:80/spectrum/C/CKDEMO.TAP,.tap,13000000,20030522134530,2003-05-22T14:45:30Z
http://www.bigblack.org.uk:80/spectrum/C/CLIMBER.Z80,.z80,38650080,20030522134616,2003-05-22T14:46:16Z
http://www.bigblack.org.uk:80/spectrum/C/CHRDEMDK.Z80,.z80,3daa4141,20030522135049,2003-05-22T14:50:49Z
http://www.bigblack.org.uk:80/spectrum/C/COMBATZO.TAP,.tap,13000000,20030524152343,2003-05-24T16:23:43Z
http://www.bigblack.org.uk:80/spectrum/C/CONQUEST.Z80,.z80,182a0601,20030524152534,2003-05-24T16:25:34Z
http://www.bigblack.org.uk:80/spectrum/C/COMPILER.Z80,.z80,00462017,20030524152958,2003-05-24T16:29:58Z
http://www.bigblack.org.uk:80/spectrum/C/CONFUZN.TAP,.tap,13000000,20030524153815,2003-05-24T16:38:15Z
http://www.bigblack.org.uk:80/spectrum/C/CONCERT.SNA,.sna,3f070087,20030524153958,2003-05-24T16:39:58Z
http://www.bigblack.org.uk:80/spectrum/C/CONQUEST.TAP,.tap,13000000,20030524154714,2003-05-24T16:47:14Z
http://bandstash.co.uk:80/jetsetgaming/JSM.Z80,.z80,000a0469,20030623041522,2003-06-23T05:15:22Z
http://web.ukonline.co.uk:80/listener/ripe/Bombman.z80,.z80,206aa6c4,20030710042214,2003-07-10T05:22:14Z
http://web.ukonline.co.uk:80/listener/ripe/Dinablst.z80,.z80,01542a00,20030710042424,2003-07-10T05:24:24Z
http://web.ukonline.co.uk:80/listener/ripe/Earthshk.z80,.z80,95849500,20030710043434,2003-07-10T05:34:34Z
http://web.ukonline.co.uk:80/listener/Jetpac.z80,.z80,45100001,20030823020434,2003-08-23T03:04:34Z
http://www.ysrnry.co.uk:80/ys3/issue5/tape/smash03.tap,.tap,13000000,20030910005330,2003-09-10T01:53:30Z
http://www.ysrnry.co.uk:80/ys3/issue6/tape/smash04.tap,.tap,13000000,20030910005912,2003-09-10T01:59:12Z
http://www.ysrnry.co.uk:80/ys3/issue13/scrmap.tap,.tap,13000000,20030924000002,2003-09-24T01:00:02Z
http://web.ukonline.co.uk:80/listener/ripe/Jetpac.z80,.z80,45100001,20030930192734,2003-09-30T20:27:34Z
http://web.ukonline.co.uk:80/listener/ripe/Dinablst.z80,.z80,01542a00,20030930205904,2003-09-30T21:59:04Z
http://www.autolaunch.freeserve.co.uk:80/buggy.sna,.sna,3f00009b,20031001012427,2003-10-01T02:24:27Z
http://www.autolaunch.freeserve.co.uk:80/boat_run.sna,.sna,3f20589b,20031002210429,2003-10-02T22:04:29Z
http://www.zxsoftware.co.uk:80/R/tzx/Rod-Land.tzx,.tzx,5a585461,20031003050705,2003-10-03T06:07:05Z
http://www.autolaunch.freeserve.co.uk:80/buggy.sna,.sna,3f00009b,20031003085056,2003-10-03T09:50:56Z
http://www.bandstash.co.uk:80/jetsetgaming/JSWdemons.sna,.sna,3f008439,20031007210454,2003-10-07T22:04:54Z
http://www.ysrnry.co.uk:80/ys3/issue5/tape/smash03.tap,.tap,13000000,20031128091329,2003-11-28T09:13:29Z
http://www.ysrnry.co.uk:80/ys3/issue6/tape/smash04.tap,.tap,13000000,20031214073616,2003-12-14T07:36:16Z
http://www.woodcock88.freeserve.co.uk:80/BLINK.sna,.sna,3fd5b037,20040107030834,2004-01-07T03:08:34Z
http://www.users.globalnet.co.uk:80/~jg27paw4/type-ins/oddsends/cheshire.tap,.tap,13000000,20040131020349,2004-01-31T02:03:49Z
http://www.aetherflux.co.uk:80/games/brucelee.z80,.z80,00780000,20040321021526,2004-03-21T02:15:26Z
http://www.woodcock88.freeserve.co.uk:80/BLINK.sna,.sna,3fd5b037,20040429032045,2004-04-29T04:20:45Z
http://www.zxsoftware.co.uk:80/F/tzx/F16%20-%20Fighting%20Falcon%20-%20Lightgun%20(Mastertronic).tzx,.tzx,5a585461,20040620161645,2004-06-20T17:16:45Z
http://www.zxsoftware.co.uk:80/F/tzx/Falklands%20'82.tzx,.tzx,5a585461,20040620163046,2004-06-20T17:30:46Z
http://www.zxsoftware.co.uk:80/F/tzx/Fernandez%20Must%20Die%20(MCM).tzx,.tzx,5a585461,20040620164809,2004-06-20T17:48:09Z
http://www.zxsoftware.co.uk:80/F/tzx/Final%20Assault.tzx,.tzx,5a585461,20040620170249,2004-06-20T18:02:49Z
http://www.zxsoftware.co.uk:80/F/tzx/F1%20Tornado%20Simulator.tzx,.tzx,5a585461,20040621132610,2004-06-21T14:26:10Z
http://www.zxsoftware.co.uk:80/F/tzx/Fairlight%20-%2048k.tzx,.tzx,5a585461,20040621134329,2004-06-21T14:43:29Z
http://www.zxsoftware.co.uk:80/F/tzx/Fighting%20Warrior%20(Mastertronic%20Plus).tzx,.tzx,5a585461,20040621142355,2004-06-21T15:23:55Z
http://www.zxsoftware.co.uk:80/F/tzx/FA%20Cup%20Football%20(Ricochet).tzx,.tzx,5a585461,20040621221849,2004-06-21T23:18:49Z
http://www.zxsoftware.co.uk:80/F/tzx/Fantasia%20Diamond.tzx,.tzx,5a585461,20040621223159,2004-06-21T23:31:59Z
http://www.zxsoftware.co.uk:80/F/tzx/Fernandez%20Must%20Die.tzx,.tzx,5a585461,20040621224942,2004-06-21T23:49:42Z
http://www.zxsoftware.co.uk:80/F/tzx/Finders%20Keepers.tzx,.tzx,5a585461,20040621230234,2004-06-22T00:02:34Z
http://www.zxsoftware.co.uk:80/F/tzx/Factory%20Breakout.tzx,.tzx,5a585461,20040623000748,2004-06-23T01:07:48Z
http://www.woodcock88.freeserve.co.uk:80/BLINK.sna,.sna,3fd5b037,20040623032422,2004-06-23T04:24:22Z
http://www.zxsoftware.co.uk:80/F/tzx/Fist%202%20(Mastertronic%20Plus).tzx,.tzx,5a585461,20040625144213,2004-06-25T15:42:13Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Star%20Games%203%20-%20Side%20B.tzx,.tzx,5a585461,20040625151230,2004-06-25T16:12:30Z
http://www.zxsoftware.co.uk:80/F/tzx/Flight%20Path%20737.tzx,.tzx,5a585461,20040625152040,2004-06-25T16:20:40Z
http://www.zxsoftware.co.uk:80/F/tzx/The%20Fast%20And%20The%20Furious.tzx,.tzx,5a585461,20040625153759,2004-06-25T16:37:59Z
http://www.zxsoftware.co.uk:80/F/tzx/Firelord.tzx,.tzx,5a585461,20040625175649,2004-06-25T18:56:49Z
http://www.zxsoftware.co.uk:80/F/tzx/First%20Past%20The%20Post.tzx,.tzx,5a585461,20040625175750,2004-06-25T18:57:50Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Dice.tzx,.tzx,5a585461,20040625181607,2004-06-25T19:16:07Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Star%20Games%203%20-%20Side%20A.tzx,.tzx,5a585461,20040625183911,2004-06-25T19:39:11Z
http://www.zxsoftware.co.uk:80/F/tzx/TCEPTOR.TZX,.tzx,5a585461,20040625190454,2004-06-25T20:04:54Z
http://www.zxsoftware.co.uk:80/F/tzx/fax.tzx,.tzx,5a585461,20040625192832,2004-06-25T20:28:32Z
http://www.zxsoftware.co.uk:80/F/tzx/F-16%20Combat%20Pilot%20(Action%20Sixteen).tzx,.tzx,5a585461,20040627113629,2004-06-27T12:36:29Z
http://www.zxsoftware.co.uk:80/F/tzx/Afterburner%20-%2048k%20-%20Side%20A.tzx,.tzx,5a585461,20040627173415,2004-06-27T18:34:15Z
http://www.zxsoftware.co.uk:80/F/tzx/Fighting%20Warrior.tzx,.tzx,5a585461,20040627174310,2004-06-27T18:43:10Z
http://www.zxsoftware.co.uk:80/F/tzx/First%20Numbers%20-%20Side%20B.tzx,.tzx,5a585461,20040627183316,2004-06-27T19:33:16Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Star%20Games%20Tape%201.tzx,.tzx,5a585461,20040627184407,2004-06-27T19:44:07Z
http://www.zxsoftware.co.uk:80/F/tzx/Flip%20Flap.tzx,.tzx,5a585461,20040627185500,2004-06-27T19:55:00Z
http://www.zxsoftware.co.uk:80/F/tzx/Fall%20Guy.tzx,.tzx,5a585461,20040627185932,2004-06-27T19:59:32Z
http://www.zxsoftware.co.uk:80/F/tzx/Falcon%20Patrol%202%20(Bug-Byte).tzx,.tzx,5a585461,20040627201544,2004-06-27T21:15:44Z
http://www.zxsoftware.co.uk:80/F/tzx/First%20Numbers%20-%20Side%20A.tzx,.tzx,5a585461,20040627202717,2004-06-27T21:27:17Z
http://www.zxsoftware.co.uk:80/F/tzx/Flight%20Simulation.tzx,.tzx,5a585461,20040627210142,2004-06-27T22:01:42Z
http://www.zxsoftware.co.uk:80/F/tzx/F15%20Strike%20Eagle.tzx,.tzx,5a585461,20040627212116,2004-06-27T22:21:16Z
http://www.zxsoftware.co.uk:80/F/tzx/Flash%20Gordon.tzx,.tzx,5a585461,20040630064215,2004-06-30T07:42:15Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Star%20Games%202%20-%20Side%20B.tzx,.tzx,5a585461,20040630150431,2004-06-30T16:04:31Z
http://www.zxsoftware.co.uk:80/F/tzx/Five%20Star%20Games%202%20-%20Side%20A.tzx,.tzx,5a585461,20040630151953,2004-06-30T16:19:53Z
http://www.zxsoftware.co.uk:80/F/tzx/The%20Final%20Mission.tzx,.tzx,5a585461,20040630153555,2004-06-30T16:35:55Z
http://www.zxsoftware.co.uk:80/F/tzx/Frightmare%20-%2048k%20(Summit).tzx,.tzx,5a585461,20040630201331,2004-06-30T21:13:31Z
http://www.zxsoftware.co.uk:80/F/tzx/The%20Fourth%20Protocol%20-%20Part%201.tzx,.tzx,5a585461,20040630201440,2004-06-30T21:14:40Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager%202.tzx,.tzx,5a585461,20040630201617,2004-06-30T21:16:17Z
http://www.zxsoftware.co.uk:80/F/tzx/Front%20Line%20Master%20Tape.tzx,.tzx,5a585461,20040630201755,2004-06-30T21:17:55Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager.tzx,.tzx,5a585461,20040630201821,2004-06-30T21:18:21Z
http://www.zxsoftware.co.uk:80/F/tzx/Frank%20Bruno's%20Boxing%20-%20Side%202.tzx,.tzx,5a585461,20040630202003,2004-06-30T21:20:03Z
http://www.zxsoftware.co.uk:80/F/tzx/Full%20Throttle.tzx,.tzx,5a585461,20040630202652,2004-06-30T21:26:52Z
http://www.zxsoftware.co.uk:80/F/tzx/The%20Fourth%20Protocol%20-%20Part%203.tzx,.tzx,5a585461,20040630202657,2004-06-30T21:26:57Z
http://www.zxsoftware.co.uk:80/F/tzx/Fred.tzx,.tzx,5a585461,20040630202739,2004-06-30T21:27:39Z
http://www.zxsoftware.co.uk:80/F/tzx/Forth.tzx,.tzx,5a585461,20040630212817,2004-06-30T22:28:17Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager%202%20-%20Expansion%20Kit.tzx,.tzx,5a585461,20040630212832,2004-06-30T22:28:32Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Champions.tzx,.tzx,5a585461,20040630213325,2004-06-30T22:33:25Z
http://www.zxsoftware.co.uk:80/F/tzx/Force%20Fighter.tzx,.tzx,5a585461,20040630213540,2004-06-30T22:35:40Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager%20(Prism%20Leisure).tzx,.tzx,5a585461,20040630213612,2004-06-30T22:36:12Z
http://www.zxsoftware.co.uk:80/F/tzx/Freddy%20Hardest%20-%20Part%201.tzx,.tzx,5a585461,20040630213856,2004-06-30T22:38:56Z
http://www.zxsoftware.co.uk:80/F/tzx/Frank%20Bruno's%20Boxing%20-%20Side%202%20(Encore).tzx,.tzx,5a585461,20040630220319,2004-06-30T23:03:19Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Director.tzx,.tzx,5a585461,20040630222102,2004-06-30T23:21:02Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager%20-%20World%20Cup%20Edition.tzx,.tzx,5a585461,20040630222757,2004-06-30T23:27:57Z
http://www.zxsoftware.co.uk:80/F/tzx/Forest%20At%20The%20Worlds%20End.tzx,.tzx,5a585461,20040630223522,2004-06-30T23:35:22Z
http://www.zxsoftware.co.uk:80/F/tzx/Fun%20School%202%20For%20The%20Over-8s%20-%20Side%20B%20(The%20Hit%20Squad).tzx,.tzx,5a585461,20040702204053,2004-07-02T21:40:53Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Great%20Games%20-%20Tape%202%20-%20Side%20B.tzx,.tzx,5a585461,20040702204341,2004-07-02T21:43:41Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Great%20Games%20-%20Tape%201%20-%20Side%20A.tzx,.tzx,5a585461,20040702204922,2004-07-02T21:49:22Z
http://www.zxsoftware.co.uk:80/F/tzx/Fun%20School%202%20For%20The%20Over-8s%20-%20Side%20A%20(The%20Hit%20Squad).tzx,.tzx,5a585461,20040702205145,2004-07-02T21:51:45Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Great%20Games%20-%20Tape%202%20-%20Side%20A.tzx,.tzx,5a585461,20040702205241,2004-07-02T21:52:41Z
http://www.zxsoftware.co.uk:80/F/tzx/French%20Vocabulary%20-%20Rose%20Software%20-%20Side%202.tzx,.tzx,5a585461,20040702210510,2004-07-02T22:05:10Z
http://www.zxsoftware.co.uk:80/D/tzx/Discs%20Of%20Death.tzx,.tzx,5a585461,20040702210703,2004-07-02T22:07:03Z
http://www.zxsoftware.co.uk:80/S/tzx/Stainless%20Steel.tzx,.tzx,5a585461,20040702211103,2004-07-02T22:11:03Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Director%202.tzx,.tzx,5a585461,20040702211532,2004-07-02T22:15:32Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Fever.tzx,.tzx,5a585461,20040702213537,2004-07-02T22:35:37Z
http://www.zxsoftware.co.uk:80/F/tzx/Fruit%20Machine.tzx,.tzx,5a585461,20040702214504,2004-07-02T22:45:04Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Manager%203.tzx,.tzx,5a585461,20040702215235,2004-07-02T22:52:35Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Great%20Games%20Volume%203%20Tape%201%20-%20Side%20A.tzx,.tzx,5a585461,20040702215738,2004-07-02T22:57:38Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Great%20Games%20Volume%203%20Tape%202%20-%20Side%20B.tzx,.tzx,5a585461,20040702220030,2004-07-02T23:00:30Z
http://www.zxsoftware.co.uk:80/F/tzx/Fruit%20Snapper.tzx,.tzx,5a585461,20040702220609,2004-07-02T23:06:09Z
http://www.zxsoftware.co.uk:80/F/tzx/Football%20Frenzy.tzx,.tzx,5a585461,20040702223259,2004-07-02T23:32:59Z
http://www.zxsoftware.co.uk:80/F/tzx/Formula%201%20Simulator.tzx,.tzx,5a585461,20040702223840,2004-07-02T23:38:40Z
http://www.zxsoftware.co.uk:80/F/tzx/Flyer%20Fox.tzx,.tzx,5a585461,20040702224424,2004-07-02T23:44:24Z
http://www.zxsoftware.co.uk:80/F/tzx/French%20Is%20Fun.tzx,.tzx,5a585461,20040702224638,2004-07-02T23:46:38Z
http://www.zxsoftware.co.uk:80/F/tzx/Frankenstein%20-%20Side%20B.tzx,.tzx,5a585461,20040702230609,2004-07-03T00:06:09Z
http://www.zxsoftware.co.uk:80/F/tzx/Four%20Smash%20Hits.tzx,.tzx,5a585461,20040702232601,2004-07-03T00:26:01Z
http://www.zxsoftware.co.uk:80/F/tzx/Frankenstein%20-%20Side%20A.tzx,.tzx,5a585461,20040702234013,2004-07-03T00:40:13Z
http://www.zxsoftware.co.uk:80/F/tzx/Frenzy.tzx,.tzx,5a585461,20040702234608,2004-07-03T00:46:08Z
http://www.zxsoftware.co.uk:80/F/tzx/Footballer%20Of%20The%20Year%20(Kixx).tzx,.tzx,5a585461,20040702234859,2004-07-03T00:48:59Z
http://www.zxsoftware.co.uk:80/F/tzx/Formula%20Grand%20Prix%20(Alternative).tzx,.tzx,5a585461,20040703011749,2004-07-03T02:17:49Z
http://www.zxsoftware.co.uk:80/F/tzx/Flying%20Shark.tzx,.tzx,5a585461,20040703012154,2004-07-03T02:21:54Z
http://www.zxsoftware.co.uk:80/F/tzx/Footballer%20Of%20The%20Year%202.tzx,.tzx,5a585461,20040703013046,2004-07-03T02:30:46Z
http://www.zxsoftware.co.uk:80/F/tzx/Full%20Throttle%202.tzx,.tzx,5a585461,20040703014357,2004-07-03T02:43:57Z
http://www.aetherflux.co.uk:80/games/brucelee.z80,.z80,00780000,20040719031038,2004-07-19T04:10:38Z
http://www.zxsoftware.co.uk:80/D/tzx/Delta%20Wing%20-%202%20Player.tzx,.tzx,5a585461,20040721185437,2004-07-21T19:54:37Z
http://www.zxsoftware.co.uk:80/E/tzx/The%20Evil%20Dead.tzx,.tzx,5a585461,20040721191027,2004-07-21T20:10:27Z
http://www.zxsoftware.co.uk:80/K/tzx/Kung-Fu%20Master.tzx,.tzx,5a585461,20040721193707,2004-07-21T20:37:07Z
http://www.zxsoftware.co.uk:80/P/tzx/Project%20Stealth%20Fighter%20-%20Mission%20Tape%20-%20Side%201.tzx,.tzx,5a585461,20040721194422,2004-07-21T20:44:22Z
http://www.zxsoftware.co.uk:80/P/tzx/Project%20Stealth%20Fighter%20-%20Flight%20Preparation%20Tape%20-%20Side%202.tzx,.tzx,5a585461,20040721195213,2004-07-21T20:52:13Z
http://www.zxsoftware.co.uk:80/S/tzx/Shinobi.tzx,.tzx,5a585461,20040721195431,2004-07-21T20:54:31Z
